CustomerKey,GeographyKey,CustomerAlternateKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase,Age,BikeBuyer,BinnedColumn,EnglishEducation_Bachelors,EnglishEducation_Graduate Degree,EnglishEducation_High School,EnglishEducation_Partial College,EnglishEducation_Partial High School,EnglishOccupation_Clerical,EnglishOccupation_Management,EnglishOccupation_Manual,EnglishOccupation_Professional,EnglishOccupation_Skilled Manual,CommuteDistance_0-1 Miles,CommuteDistance_1-2 Miles,CommuteDistance_10+ Miles,CommuteDistance_2-5 Miles,CommuteDistance_5-10 Miles
19469,196,AW00019469,S,F,10000,3,2,1,2,7/11/2008,52,0,Bin 2,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19470,274,AW00019470,S,F,20000,3,3,1,1,3/4/2008,51,0,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19471,264,AW00019471,S,M,20000,3,3,1,1,4/6/2007,52,1,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19472,151,AW00019472,S,F,20000,3,3,1,3,4/25/2006,52,1,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19473,202,AW00019473,S,M,20000,3,3,1,4,5/5/2007,52,1,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19474,180,AW00019474,S,F,40000,0,0,1,0,5/29/2007,48,1,Bin 1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19475,193,AW00019475,M,F,40000,0,0,0,0,5/16/2007,49,1,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19476,162,AW00019476,M,F,40000,0,0,1,0,5/6/2006,48,1,Bin 1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19477,255,AW00019477,M,M,40000,0,0,1,0,4/3/2007,49,1,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19478,270,AW00019478,M,F,60000,0,0,1,0,4/3/2008,48,0,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
19479,273,AW00019479,S,F,20000,4,4,1,1,4/17/2007,52,1,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19480,216,AW00019480,M,F,30000,1,0,1,1,5/12/2007,52,1,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19481,219,AW00019481,M,M,30000,1,0,1,1,3/7/2008,53,0,Bin 2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
19482,160,AW00019482,M,M,30000,1,0,1,1,5/24/2006,53,1,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19483,268,AW00019483,M,F,50000,1,0,1,0,2/27/2008,81,0,Bin 4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
19484,198,AW00019484,M,M,30000,2,2,0,1,5/20/2008,50,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19485,193,AW00019485,S,M,30000,2,2,1,1,6/11/2008,49,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19486,241,AW00019486,M,F,40000,1,0,1,0,7/19/2008,50,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19487,214,AW00019487,M,M,30000,2,2,0,2,3/7/2008,51,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19488,211,AW00019488,S,F,30000,2,2,1,2,4/19/2008,51,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19489,184,AW00019489,S,F,30000,2,2,1,2,3/1/2008,51,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19490,204,AW00019490,S,F,30000,2,2,1,2,10/6/2007,50,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19491,188,AW00019491,S,M,30000,2,2,1,2,7/22/2008,51,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19492,224,AW00019492,S,M,30000,2,2,1,2,2/4/2008,51,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19493,270,AW00019493,M,F,40000,1,0,1,0,5/12/2007,51,1,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19494,198,AW00019494,S,M,20000,4,4,1,2,4/16/2008,36,0,Bin 1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19495,201,AW00019495,S,M,20000,4,4,1,2,12/24/2007,36,0,Bin 1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19496,167,AW00019496,S,M,30000,3,3,1,1,5/24/2006,36,1,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19497,255,AW00019497,S,M,30000,3,3,1,2,2/18/2008,36,0,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19498,271,AW00019498,S,F,30000,3,3,1,2,12/30/2007,36,0,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19499,255,AW00019499,M,M,40000,1,0,1,0,5/13/2007,51,1,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19500,269,AW00019500,M,M,40000,1,0,1,0,5/23/2007,52,1,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19501,161,AW00019501,M,F,30000,1,0,1,1,5/5/2006,53,1,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19502,259,AW00019502,M,F,40000,1,0,1,0,5/11/2007,53,1,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19503,213,AW00019503,M,F,40000,1,0,1,0,6/8/2007,53,1,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19504,179,AW00019504,M,M,40000,1,0,1,1,6/22/2007,53,1,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19505,229,AW00019505,S,M,30000,4,4,1,2,12/19/2007,37,0,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19506,257,AW00019506,S,F,30000,4,4,1,3,5/22/2007,37,1,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19507,201,AW00019507,S,M,30000,5,5,1,3,1/13/2008,37,0,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19508,200,AW00019508,M,M,10000,0,0,0,2,3/10/2008,39,0,Bin 1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19509,131,AW00019509,S,F,30000,0,0,0,1,5/5/2008,39,0,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
19510,247,AW00019510,S,F,30000,0,0,0,1,5/3/2007,39,1,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19511,262,AW00019511,S,M,30000,0,0,0,1,5/30/2007,39,1,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19512,270,AW00019512,M,M,30000,0,0,0,1,10/12/2007,39,0,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19513,251,AW00019513,M,M,20000,0,0,1,2,2/18/2008,41,0,Bin 1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19514,172,AW00019514,S,F,20000,0,0,0,2,1/24/2008,40,0,Bin 1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
19515,207,AW00019515,S,F,30000,0,0,1,1,9/29/2007,40,0,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
19516,207,AW00019516,S,F,30000,0,0,0,1,9/25/2007,40,0,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19517,222,AW00019517,S,M,30000,0,0,0,1,6/17/2007,39,1,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
19518,159,AW00019518,S,M,30000,0,0,0,1,6/18/2006,40,1,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
19519,199,AW00019519,S,F,10000,0,0,1,2,12/4/2007,41,0,Bin 1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
19520,265,AW00019520,M,F,20000,0,0,0,2,9/14/2007,42,0,Bin 1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19521,222,AW00019521,S,F,20000,0,0,0,2,8/18/2007,42,0,Bin 1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19522,279,AW00019522,M,M,20000,0,0,0,2,11/17/2007,35,0,Bin 1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19523,250,AW00019523,S,F,30000,0,0,0,1,11/18/2007,37,0,Bin 1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
19524,224,AW00019524,S,F,30000,0,0,0,1,12/27/2007,37,0,Bin 1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
19525,68,AW00019525,S,F,40000,0,0,0,1,3/13/2008,55,0,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19526,64,AW00019526,S,F,50000,0,0,0,1,12/5/2007,48,1,Bin 1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
19527,69,AW00019527,S,M,50000,0,0,0,1,12/30/2007,48,1,Bin 1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
19528,536,AW00019528,S,F,50000,0,0,0,1,2/10/2008,48,0,Bin 1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
19529,641,AW00019529,S,F,60000,0,0,0,1,8/14/2007,48,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
19530,302,AW00019530,S,F,60000,0,0,1,1,8/29/2007,48,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
19531,310,AW00019531,S,M,60000,0,0,0,1,8/12/2007,47,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
19532,314,AW00019532,S,F,60000,0,0,1,1,8/4/2007,48,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
19533,331,AW00019533,S,F,60000,0,0,0,1,8/21/2007,48,1,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
19534,331,AW00019534,S,M,60000,0,0,1,1,8/11/2007,48,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
19535,343,AW00019535,S,M,60000,0,0,0,1,8/19/2007,48,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
19536,69,AW00019536,M,F,60000,1,0,1,1,12/20/2007,55,1,Bin 2,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
19537,545,AW00019537,M,F,60000,1,0,1,1,9/21/2007,54,1,Bin 2,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
19538,631,AW00019538,M,M,60000,1,0,0,1,9/9/2007,55,1,Bin 2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
19539,310,AW00019539,M,F,60000,1,0,1,1,9/13/2007,55,1,Bin 2,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
19540,623,AW00019540,M,F,60000,4,3,1,0,5/4/2008,55,0,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19541,70,AW00019541,M,F,60000,4,3,0,1,2/7/2008,56,0,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19542,548,AW00019542,M,M,70000,1,0,1,1,12/12/2007,56,1,Bin 2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
19543,539,AW00019543,M,M,70000,5,5,0,3,11/2/2007,56,0,Bin 2,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
19544,372,AW00019544,M,F,70000,5,5,1,3,8/18/2007,56,0,Bin 2,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
19545,343,AW00019545,S,M,60000,1,0,1,1,9/10/2007,56,1,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19546,68,AW00019546,S,M,60000,1,0,1,1,12/16/2007,57,1,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19547,329,AW00019547,M,F,60000,1,0,1,1,9/20/2007,57,1,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19548,299,AW00019548,M,F,60000,1,0,1,1,9/13/2007,56,1,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19549,627,AW00019549,M,M,60000,1,0,1,1,9/19/2007,57,1,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19550,316,AW00019550,M,M,60000,1,0,1,1,9/11/2007,56,1,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19551,634,AW00019551,M,M,70000,5,4,1,0,3/30/2008,57,0,Bin 2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
19552,612,AW00019552,M,F,70000,5,4,0,2,9/13/2007,57,0,Bin 2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
19553,49,AW00019553,M,F,70000,5,4,1,2,12/16/2007,56,0,Bin 2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
19554,49,AW00019554,S,M,70000,5,4,1,2,3/27/2008,56,0,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19555,34,AW00019555,M,M,90000,1,0,0,0,2/11/2006,46,1,Bin 1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
19556,32,AW00019556,M,F,90000,1,0,1,0,2/24/2006,46,1,Bin 1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
19557,17,AW00019557,S,F,60000,2,2,0,1,2/28/2006,47,1,Bin 1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19558,32,AW00019558,M,F,80000,4,4,1,1,2/16/2006,45,1,Bin 1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
19559,9,AW00019559,M,M,80000,5,5,1,2,2/17/2006,44,1,Bin 1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
19560,10,AW00019560,M,M,90000,2,0,1,0,2/7/2006,45,1,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19561,5,AW00019561,M,M,90000,2,0,1,0,2/11/2006,45,1,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19562,9,AW00019562,S,F,60000,2,2,1,1,2/1/2006,46,1,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19563,32,AW00019563,M,F,60000,2,2,1,1,2/23/2006,46,1,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19564,7,AW00019564,M,M,60000,2,2,1,1,2/23/2006,46,1,Bin 1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19565,33,AW00019565,M,F,60000,2,2,1,1,2/3/2006,47,1,Bin 1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19566,25,AW00019566,S,M,70000,5,5,1,3,11/19/2007,47,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19567,17,AW00019567,M,F,70000,5,5,0,3,9/28/2007,48,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19568,12,AW00019568,M,F,120000,1,0,0,1,2/1/2006,46,1,Bin 1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
19569,28,AW00019569,M,F,70000,5,5,1,4,2/18/2008,47,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19570,7,AW00019570,M,F,80000,5,5,1,3,8/15/2007,48,0,Bin 1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
19571,19,AW00019571,S,F,80000,5,5,1,3,9/17/2007,48,0,Bin 1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
19572,21,AW00019572,M,F,80000,5,5,1,3,10/11/2007,48,0,Bin 1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
19573,23,AW00019573,M,F,80000,5,5,0,3,6/27/2008,47,0,Bin 1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
19574,32,AW00019574,S,F,80000,5,5,1,3,10/22/2007,49,0,Bin 2,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
19575,19,AW00019575,S,M,80000,5,5,1,3,9/8/2007,49,0,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19576,31,AW00019576,S,F,90000,0,0,1,0,2/11/2006,49,1,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19577,37,AW00019577,M,M,90000,0,0,1,0,2/24/2006,49,1,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19578,17,AW00019578,M,M,60000,3,3,1,1,1/5/2008,50,0,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19579,18,AW00019579,M,F,60000,3,3,1,1,4/26/2008,50,0,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19580,12,AW00019580,M,M,60000,3,3,1,2,10/6/2007,50,0,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19581,35,AW00019581,M,M,70000,5,5,1,4,3/22/2008,50,0,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19582,20,AW00019582,S,F,70000,5,5,1,4,5/17/2008,46,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19583,3,AW00019583,M,M,70000,5,5,1,4,11/19/2007,47,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19584,23,AW00019584,S,M,70000,0,0,0,1,8/9/2007,47,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19585,31,AW00019585,S,F,70000,0,0,0,1,2/13/2008,46,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19586,26,AW00019586,S,M,70000,0,0,1,1,2/20/2006,47,1,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
