CustomerKey,GeographyKey,CustomerAlternateKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase,CommuteDistance,Age,BikeBuyer
18820,383,AW00018820,M,F,160000,1,1,1,4,1/9/2008,0-1 Miles,52,0
27614,609,AW00027614,M,M,60000,2,0,0,2,7/19/2005,1-2 Miles,59,1
12329,278,AW00012329,S,F,170000,0,5,0,4,11/23/2007,0-1 Miles,64,0
13974,9,AW00013974,M,F,60000,4,4,1,2,1/19/2007,5-10 Miles,50,1
28076,355,AW00028076,S,M,110000,0,1,0,2,8/10/2005,1-2 Miles,47,1
20276,637,AW00020276,S,F,30000,0,0,1,2,7/8/2008,5-10 Miles,34,0
21345,49,AW00021345,M,F,80000,4,0,1,2,2/9/2008,5-10 Miles,77,0
27560,59,AW00027560,M,F,60000,1,0,1,1,5/26/2007,2-5 Miles,55,1
16089,62,AW00016089,M,M,50000,2,2,1,1,11/21/2007,0-1 Miles,48,0
27840,207,AW00027840,S,M,10000,0,0,1,2,12/1/2007,1-2 Miles,42,0
17145,311,AW00017145,S,F,60000,2,1,1,2,5/16/2008,10+ Miles,67,0
17360,60,AW00017360,M,M,40000,0,0,1,2,11/28/2007,5-10 Miles,40,0
17944,221,AW00017944,M,F,20000,2,0,1,1,6/6/2007,0-1 Miles,57,1
14605,62,AW00014605,S,F,80000,4,4,0,1,12/29/2007,0-1 Miles,49,1
16686,7,AW00016686,M,F,60000,1,0,1,1,8/5/2005,5-10 Miles,53,1
19378,262,AW00019378,S,M,30000,0,0,0,1,6/25/2008,2-5 Miles,39,0
23344,23,AW00023344,S,F,70000,2,0,0,2,1/3/2007,1-2 Miles,57,1
28398,217,AW00028398,S,M,30000,2,2,0,0,1/10/2008,0-1 Miles,52,0
20456,39,AW00020456,S,M,130000,0,0,1,3,5/15/2006,0-1 Miles,57,1
17404,60,AW00017404,S,F,50000,2,0,1,2,3/27/2008,5-10 Miles,81,1
27052,637,AW00027052,S,F,40000,2,0,0,1,2/2/2008,0-1 Miles,56,0
20147,230,AW00020147,M,F,30000,1,0,1,0,12/21/2007,0-1 Miles,74,0
19911,250,AW00019911,S,F,130000,3,4,0,3,5/14/2007,0-1 Miles,60,1
15627,146,AW00015627,S,M,40000,2,2,1,0,8/20/2006,1-2 Miles,42,1
21897,17,AW00021897,M,M,110000,0,5,0,4,9/29/2006,10+ Miles,43,1
14184,267,AW00014184,M,M,170000,0,5,1,2,10/6/2007,0-1 Miles,61,0
14787,232,AW00014787,S,F,20000,1,1,0,1,1/29/2008,1-2 Miles,49,0
12051,343,AW00012051,S,M,120000,0,0,0,3,8/27/2007,1-2 Miles,47,0
18999,543,AW00018999,M,F,60000,5,0,0,3,6/14/2008,2-5 Miles,68,1
13534,253,AW00013534,M,F,30000,3,0,1,0,2/8/2008,0-1 Miles,54,0
24490,611,AW00024490,M,M,30000,0,0,1,2,3/21/2008,5-10 Miles,35,0
14308,5,AW00014308,S,F,100000,0,0,0,1,3/18/2007,2-5 Miles,49,1
26887,240,AW00026887,M,F,10000,0,0,1,2,12/19/2007,0-1 Miles,40,0
13995,35,AW00013995,M,F,20000,4,0,0,2,11/16/2007,1-2 Miles,68,0
13594,147,AW00013594,M,F,100000,3,4,1,4,1/29/2008,10+ Miles,63,0
26217,270,AW00026217,M,M,10000,0,0,1,2,5/28/2008,1-2 Miles,42,0
16466,127,AW00016466,S,F,20000,0,0,0,2,12/29/2006,0-1 Miles,41,1
20938,260,AW00020938,S,F,30000,0,0,0,1,7/11/2008,2-5 Miles,38,0
20680,60,AW00020680,S,F,60000,0,0,1,0,12/23/2006,2-5 Miles,49,1
28300,641,AW00028300,S,F,30000,4,0,1,2,10/13/2007,5-10 Miles,65,0
17533,609,AW00017533,M,M,40000,3,0,0,2,1/28/2008,5-10 Miles,82,1
11132,51,AW00011132,S,F,30000,0,0,0,2,10/11/2007,5-10 Miles,34,1
16548,188,AW00016548,M,M,30000,3,0,1,0,6/19/2007,0-1 Miles,55,1
19940,254,AW00019940,M,F,160000,3,5,0,4,6/2/2007,10+ Miles,66,1
21986,29,AW00021986,S,F,60000,1,0,1,1,10/11/2006,5-10 Miles,55,1
29049,547,AW00029049,S,F,40000,0,0,1,2,10/7/2007,5-10 Miles,35,0
22733,611,AW00022733,M,F,80000,5,0,0,2,1/5/2008,1-2 Miles,72,1
15996,60,AW00015996,M,F,40000,3,0,0,2,11/16/2007,1-2 Miles,63,1
22553,262,AW00022553,M,F,30000,1,0,0,0,1/7/2008,0-1 Miles,80,0
25164,301,AW00025164,M,M,70000,3,2,0,1,11/19/2007,0-1 Miles,59,0
21275,347,AW00021275,M,F,60000,0,0,1,1,4/18/2008,5-10 Miles,35,1
12160,536,AW00012160,S,F,90000,0,0,1,1,5/21/2006,5-10 Miles,51,1
24401,298,AW00024401,S,M,110000,3,2,0,4,1/31/2008,1-2 Miles,51,0
13556,205,AW00013556,S,F,40000,0,0,1,0,6/21/2006,0-1 Miles,45,1
19662,59,AW00019662,M,F,90000,4,4,1,1,1/26/2008,1-2 Miles,47,0
18912,626,AW00018912,M,M,40000,0,0,1,2,12/9/2007,5-10 Miles,39,0
21871,33,AW00021871,S,M,60000,0,0,1,3,6/6/2008,10+ Miles,38,0
28451,239,AW00028451,M,F,20000,1,0,0,0,5/8/2008,0-1 Miles,53,0
19635,536,AW00019635,S,F,40000,0,0,1,2,5/29/2008,5-10 Miles,38,0
24952,543,AW00024952,S,F,60000,4,0,0,2,8/17/2007,1-2 Miles,72,0
12979,641,AW00012979,M,F,60000,1,0,1,1,8/24/2007,2-5 Miles,55,0
17796,162,AW00017796,S,M,10000,4,3,1,2,4/3/2007,0-1 Miles,50,1
27342,35,AW00027342,M,M,80000,0,0,1,2,5/17/2007,10+ Miles,39,1
16359,553,AW00016359,M,F,30000,1,0,1,1,2/14/2008,5-10 Miles,61,0
25002,50,AW00025002,M,M,40000,0,0,1,2,1/3/2008,5-10 Miles,36,0
28046,51,AW00028046,M,F,40000,2,1,1,2,6/15/2008,10+ Miles,65,0
14049,23,AW00014049,M,F,60000,1,0,1,1,2/1/2007,5-10 Miles,53,1
14632,70,AW00014632,M,M,60000,1,0,1,1,9/2/2007,2-5 Miles,54,0
12560,256,AW00012560,M,F,20000,1,0,1,0,1/16/2007,0-1 Miles,75,1
13983,13,AW00013983,M,M,20000,4,0,1,2,9/9/2007,5-10 Miles,71,0
16203,225,AW00016203,S,M,40000,2,2,1,0,3/5/2007,1-2 Miles,45,1
21104,269,AW00021104,M,F,40000,1,0,1,0,5/11/2007,0-1 Miles,52,1
27244,553,AW00027244,M,F,40000,1,0,1,0,6/28/2008,1-2 Miles,41,0
18767,25,AW00018767,M,M,40000,2,0,1,2,1/14/2006,5-10 Miles,74,1
27580,18,AW00027580,M,F,80000,4,4,1,0,4/8/2008,0-1 Miles,45,0
16161,31,AW00016161,M,F,60000,2,2,1,1,6/18/2007,2-5 Miles,47,1
24865,261,AW00024865,S,F,160000,4,5,0,2,1/26/2008,10+ Miles,62,1
25009,21,AW00025009,M,F,10000,2,1,0,2,4/10/2008,1-2 Miles,70,0
15931,213,AW00015931,M,M,110000,3,4,1,4,3/30/2007,5-10 Miles,60,1
24762,612,AW00024762,S,M,50000,0,0,1,0,2/16/2008,1-2 Miles,43,1
18371,626,AW00018371,M,F,60000,1,1,1,0,4/12/2008,1-2 Miles,43,1
25466,223,AW00025466,S,F,10000,4,3,0,2,12/15/2007,0-1 Miles,49,0
23433,31,AW00023433,S,M,70000,0,0,0,1,2/15/2007,0-1 Miles,47,1
20875,273,AW00020875,M,F,20000,1,1,1,1,12/22/2006,2-5 Miles,46,1
23098,2,AW00023098,S,M,30000,3,0,0,2,12/3/2006,1-2 Miles,65,1
20917,245,AW00020917,M,F,40000,1,0,1,0,2/25/2007,0-1 Miles,50,1
20999,22,AW00020999,M,F,20000,0,0,1,0,7/6/2006,0-1 Miles,37,1
26770,22,AW00026770,M,F,70000,5,4,1,3,4/5/2008,10+ Miles,55,0
14438,618,AW00014438,S,F,100000,3,1,1,4,5/11/2007,2-5 Miles,50,1
25575,162,AW00025575,S,M,30000,4,0,0,0,6/5/2008,0-1 Miles,54,1
12208,609,AW00012208,M,F,130000,2,3,1,4,6/18/2006,2-5 Miles,75,1
21384,12,AW00021384,M,M,30000,3,0,0,2,8/20/2006,1-2 Miles,63,1
26969,151,AW00026969,S,M,10000,0,0,0,2,1/19/2008,1-2 Miles,42,0
16852,302,AW00016852,S,F,110000,4,2,1,4,4/17/2008,5-10 Miles,52,1
11911,34,AW00011911,M,F,80000,5,5,1,3,12/3/2007,0-1 Miles,48,0
25434,311,AW00025434,S,M,50000,3,3,0,1,10/18/2007,0-1 Miles,50,0
22672,241,AW00022672,S,F,30000,2,2,1,0,1/2/2008,0-1 Miles,52,0
26368,220,AW00026368,S,M,10000,4,3,1,2,4/11/2008,0-1 Miles,50,0
11871,626,AW00011871,S,M,70000,0,0,0,1,8/27/2007,2-5 Miles,48,0
17363,329,AW00017363,M,M,80000,0,0,1,1,5/18/2008,1-2 Miles,46,1
27477,299,AW00027477,S,M,40000,0,0,1,2,1/1/2008,5-10 Miles,38,0
22583,25,AW00022583,S,M,20000,0,0,1,0,11/16/2006,1-2 Miles,38,1
27197,611,AW00027197,M,M,80000,0,0,0,0,11/27/2007,0-1 Miles,48,0
25109,26,AW00025109,M,M,80000,4,4,0,1,11/28/2007,0-1 Miles,45,0
26653,2,AW00026653,M,F,80000,4,4,1,1,1/13/2007,0-1 Miles,45,1
26657,39,AW00026657,S,M,90000,2,0,0,0,1/10/2007,0-1 Miles,46,1
19600,8,AW00019600,M,F,60000,1,0,1,1,10/22/2007,5-10 Miles,54,0
29096,32,AW00029096,M,F,40000,2,0,1,2,2/8/2008,5-10 Miles,62,1
11509,347,AW00011509,M,F,30000,1,0,1,1,1/30/2008,5-10 Miles,62,0
22204,31,AW00022204,M,M,110000,4,1,1,3,1/16/2008,2-5 Miles,57,0
11951,35,AW00011951,M,F,40000,2,0,1,2,2/21/2008,5-10 Miles,63,0
13275,616,AW00013275,M,M,100000,3,1,1,4,8/14/2007,0-1 Miles,50,0
18134,120,AW00018134,M,F,120000,3,4,1,4,8/15/2006,5-10 Miles,59,1
12581,36,AW00012581,S,F,10000,0,0,0,1,8/30/2006,0-1 Miles,37,1
20768,298,AW00020768,S,M,40000,2,0,1,1,3/22/2008,1-2 Miles,57,1
17345,60,AW00017345,M,M,40000,0,0,1,2,3/5/2008,5-10 Miles,37,1
28628,611,AW00028628,S,F,40000,2,0,0,1,11/8/2005,1-2 Miles,56,1
28509,128,AW00028509,S,F,30000,0,0,1,0,2/15/2008,0-1 Miles,56,1
21714,612,AW00021714,S,F,80000,5,0,0,0,7/5/2008,0-1 Miles,57,0
24059,171,AW00024059,S,F,30000,1,1,0,1,3/6/2008,0-1 Miles,48,1
24501,50,AW00024501,S,F,30000,0,0,0,2,6/29/2006,0-1 Miles,36,1
22293,322,AW00022293,M,F,70000,4,2,1,2,12/8/2007,2-5 Miles,52,1
16278,120,AW00016278,M,M,30000,2,2,0,0,10/17/2006,0-1 Miles,51,1
24282,7,AW00024282,M,M,80000,2,0,1,2,5/27/2007,5-10 Miles,60,1
23775,263,AW00023775,S,M,40000,2,2,1,0,10/20/2007,1-2 Miles,45,1
23230,273,AW00023230,S,F,30000,0,0,0,1,9/28/2007,2-5 Miles,44,1
23604,144,AW00023604,S,M,110000,3,4,0,4,3/29/2008,5-10 Miles,60,0
16487,36,AW00016487,S,F,30000,3,0,1,2,12/10/2007,5-10 Miles,64,0
17852,139,AW00017852,M,F,20000,0,0,0,2,10/10/2007,0-1 Miles,42,0
19548,299,AW00019548,M,F,60000,1,0,1,1,9/13/2007,0-1 Miles,56,1
12274,203,AW00012274,S,M,10000,2,2,1,0,4/9/2008,0-1 Miles,44,0
13713,638,AW00013713,S,M,60000,0,0,0,0,11/28/2006,1-2 Miles,49,1
22681,220,AW00022681,S,M,30000,2,2,1,2,12/12/2007,0-1 Miles,51,0
12657,119,AW00012657,M,F,110000,4,5,1,3,4/30/2007,10+ Miles,66,1
19437,260,AW00019437,S,F,40000,0,0,1,0,2/14/2007,0-1 Miles,46,1
27809,162,AW00027809,M,F,40000,1,0,1,0,1/19/2008,0-1 Miles,49,1
25766,637,AW00025766,M,F,100000,3,0,1,3,5/22/2008,1-2 Miles,47,0
11538,352,AW00011538,S,F,60000,4,0,0,0,3/19/2006,0-1 Miles,56,1
23824,315,AW00023824,M,M,40000,1,0,1,0,8/10/2007,1-2 Miles,41,0
16716,633,AW00016716,S,M,30000,0,0,0,2,10/10/2007,0-1 Miles,39,0
11671,316,AW00011671,S,F,60000,3,3,0,0,4/23/2006,0-1 Miles,49,1
25417,302,AW00025417,S,F,50000,2,2,0,1,12/28/2007,0-1 Miles,48,1
21162,334,AW00021162,S,F,60000,1,0,1,1,3/28/2008,2-5 Miles,56,1
20319,612,AW00020319,M,M,60000,1,1,1,0,12/16/2007,1-2 Miles,43,1
29000,632,AW00029000,S,M,70000,2,1,1,1,8/24/2007,10+ Miles,68,0
22824,188,AW00022824,M,F,80000,4,1,0,2,6/16/2008,2-5 Miles,62,1
12745,241,AW00012745,S,M,40000,2,2,1,0,4/16/2007,1-2 Miles,43,1
21270,637,AW00021270,S,M,110000,0,1,1,0,1/7/2008,5-10 Miles,47,0
21999,34,AW00021999,M,F,90000,2,0,0,1,10/24/2006,2-5 Miles,57,1
